,full_path,combination,scenario,alg,action_wrapper,obs_wrapper,automation_wrapper,cum_reward,criticality_score_single,criticality_score_combined,total_timesteps
2296,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_6\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,,224.02518,0.04816346046367574,146.19420275453606,250
2297,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_7\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,,170.53134,0.02690327325418991,140.71333600389602,250
2298,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_8\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,,115.363686,0.0,96.49012621980535,144
2299,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_9\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,,147.67165,0.0,97.72306254453694,177
2300,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_1\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,230.39256,0.2032997412373652,160.93563464480053,250
2301,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_10\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,232.70001,0.03490804414980423,163.48677977466448,250
2302,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_2\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,228.08012,0.03777168051344068,152.03149620472328,250
2303,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_3\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,230.61333,0.19222701396463807,158.3176177491784,250
2304,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_4\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,231.00511,0.06899889298804449,179.20538229354995,250
2305,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_5\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,232.05206,0.06275899029564554,168.03598893593696,250
2306,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_6\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,231.50713,0.06434989938655462,161.63537192539698,250
2307,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_7\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,230.50124,0.2032997412373652,136.1970882904379,250
2308,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_8\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,234.32994,0.0,149.44902622293375,250
2309,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_9\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,231.29611,0.03490804414980423,169.86796050213084,250
2310,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_1\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,226.47508,0.189108832146456,109.68731836154979,250
2311,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_10\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,225.62035,0.1829406503282743,119.78674844494134,250
2312,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_2\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,224.2015,0.14475376244480437,124.2118170701532,250
2313,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_3\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,224.81898,0.12309096117423078,111.97588965786981,250
2314,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_4\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,222.14734,0.18395428669191047,127.65878256370138,250
2315,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_5\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,222.71147,0.1829406503282743,123.90962041891247,250
2316,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_6\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,219.85068,0.17822223081742405,139.41792311425624,250
2317,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_7\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,221.6034,0.17389041263560556,153.1193915267213,250
2318,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_8\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,223.28731,0.18672246851009236,119.01557631048571,250
2319,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_9\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption3Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption3Wrapper,NPPAutomationWrapper,223.3941,0.17822223081742405,124.13686574166503,250
2320,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_1\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,217.71341,0.0034612506511568467,138.37821036298433,250
2321,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_10\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,216.20294,0.04747933079624049,131.93546648582551,250
2322,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_2\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,219.79958,0.007570638242479762,167.71705284448578,250
2323,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_3\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,218.95074,0.06494751261442223,132.16473785509623,250
2324,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_4\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,217.93591,0.06494751261442223,152.48158364134628,250
2325,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_5\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,216.07742,0.06494751261442223,162.5728330450897,250
2326,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_6\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,214.98915,0.09016984014122355,176.99228946924495,250
2327,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_7\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,219.09683,0.09016984014122355,148.17672474210192,250
2328,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_8\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,220.30226,0.04483020833941468,167.35312932556343,250
2329,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_9\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario3,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,214.47844,0.09016984014122355,192.65247161227367,250
2330,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_1\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,207.85081,0.3451994177347491,219.07952425249755,250
2331,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_10\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,215.68428,0.18018318169876507,194.61608965438904,250
2332,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_2\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,216.48253,0.3601828669025812,222.20216631229835,250
2333,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_3\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,216.10736,0.4729407923042678,212.74151792627387,250
2334,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_4\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,214.64827,0.3601828669025812,190.21144966705822,250
2335,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_5\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,209.21588,0.47605274067952325,212.2206605184478,250
2336,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_6\best_model.zip,src/main/rl/models\scenario3\training_04_06\scenario3_None_ObservationOption4Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario3,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption1Wrapper,ObservationOption4Wrapper,,205.81561,0.29961567282335677,192.54103662165952,250
